verse_id,citation,book_name,book_number,chapter_number,verse_number,length_chars,text
15582,Psalms 104:10,Psalms,19,104,10,69,"He sendeth the springs into the valleys, which run among the hills."
15583,Psalms 104:11,Psalms,19,104,11,82,They give drink to every beast of the field: the wild asses quench their thirst.
15584,Psalms 104:12,Psalms,19,104,12,93,"By them shall the fowls of the heaven have their habitation, which sing among the branches."
15585,Psalms 104:13,Psalms,19,104,13,94,He watereth the hills from his chambers: the earth is satisfied with the fruit of thy works.
15586,Psalms 104:14,Psalms,19,104,14,126,"He causeth the grass to grow for the cattle, and herb for the service of man: that he may bring forth food out of the earth;"
15587,Psalms 104:15,Psalms,19,104,15,123,"And wine that maketh glad the heart of man, and oil to make his face to shine, and bread which strengtheneth man's heart."
15588,Psalms 104:16,Psalms,19,104,16,86,"The trees of the LORD are full of sap; the cedars of Lebanon, which he hath planted;"
15589,Psalms 104:17,Psalms,19,104,17,82,"Where the birds make their nests: as for the stork, the fir trees are her house."
15590,Psalms 104:18,Psalms,19,104,18,79,The high hills are a refuge for the wild goats; and the rocks for the conies.
15591,Psalms 104:19,Psalms,19,104,19,68,He appointed the moon for seasons: the sun knoweth his going down.
15592,Psalms 104:20,Psalms,19,104,20,93,"Thou makest darkness, and it is night: wherein all the beasts of the forest do creep forth."
15593,Psalms 104:21,Psalms,19,104,21,70,"The young lions roar after their prey, and seek their meat from God."
15594,Psalms 104:22,Psalms,19,104,22,84,"The sun ariseth, they gather themselves together, and lay them down in their dens."
15595,Psalms 104:23,Psalms,19,104,23,68,Man goeth forth unto his work and to his labour until the evening.
15596,Psalms 104:24,Psalms,19,104,24,105,"O LORD, how manifold are thy works! in wisdom hast thou made them all: the earth is full of thy riches."
15597,Psalms 104:25,Psalms,19,104,25,102,"So is this great and wide sea, wherein are things creeping innumerable, both small and great beasts."
15598,Psalms 104:26,Psalms,19,104,26,83,"There go the ships: there is that leviathan, whom thou hast made to play therein."
15599,Psalms 104:27,Psalms,19,104,27,80,These wait all upon thee; that thou mayest give them their meat in due season.
15600,Psalms 104:28,Psalms,19,104,28,88,"That thou givest them they gather: thou openest thine hand, they are filled with good."
15601,Psalms 104:29,Psalms,19,104,29,109,"Thou hidest thy face, they are troubled: thou takest away their breath, they die, and return to their dust."
15602,Psalms 104:30,Psalms,19,104,30,91,"Thou sendest forth thy spirit, they are created: and thou renewest the face of the earth."
15603,Psalms 104:31,Psalms,19,104,31,83,The glory of the LORD shall endure for ever: the LORD shall rejoice in his works.
15604,Psalms 104:32,Psalms,19,104,32,83,"He looketh on the earth, and it trembleth: he toucheth the hills, and they smoke."
15605,Psalms 104:33,Psalms,19,104,33,98,I will sing unto the LORD as long as I live: I will sing praise to my God while I have my being.
15606,Psalms 104:34,Psalms,19,104,34,66,My meditation of him shall be sweet: I will be glad in the LORD.
15607,Psalms 104:35,Psalms,19,104,35,130,"Let the sinners be consumed out of the earth, and let the wicked be no more. Bless thou the LORD, O my soul. Praise ye the LORD."
15608,Psalms 105:1,Psalms,19,105,1,89,O give thanks unto the LORD; call upon his name: make known his deeds among the people.
15609,Psalms 105:2,Psalms,19,105,2,73,"Sing unto him, sing psalms unto him: talk ye of all his wondrous works."
15610,Psalms 105:3,Psalms,19,105,3,78,Glory ye in his holy name: let the heart of them rejoice that seek the LORD.
15611,Psalms 105:4,Psalms,19,105,4,58,"Seek the LORD, and his strength: seek his face evermore."
15612,Psalms 105:5,Psalms,19,105,5,95,"Remember his marvellous works that he hath done; his wonders, and the judgments of his mouth;"
15613,Psalms 105:6,Psalms,19,105,6,68,"O ye seed of Abraham his servant, ye children of Jacob his chosen."
15614,Psalms 105:7,Psalms,19,105,7,61,He is the LORD our God: his judgments are in all the earth.
15615,Psalms 105:8,Psalms,19,105,8,98,"He hath remembered his covenant for ever, the word which he commanded to a thousand generations."
15616,Psalms 105:9,Psalms,19,105,9,63,"Which covenant he made with Abraham, and his oath unto Isaac;"
15617,Psalms 105:10,Psalms,19,105,10,89,"And confirmed the same unto Jacob for a law, and to Israel for an everlasting covenant:"
15618,Psalms 105:11,Psalms,19,105,11,80,"Saying, Unto thee will I give the land of Canaan, the lot of your inheritance:"
15619,Psalms 105:12,Psalms,19,105,12,77,"When they were but a few men in number; yea, very few, and strangers in it."
15620,Psalms 105:13,Psalms,19,105,13,80,"When they went from one nation to another, from one kingdom to another people;"
15621,Psalms 105:14,Psalms,19,105,14,78,"He suffered no man to do them wrong: yea, he reproved kings for their sakes;"
15622,Psalms 105:15,Psalms,19,105,15,62,"Saying, Touch not mine anointed, and do my prophets no harm."
15623,Psalms 105:16,Psalms,19,105,16,83,Moreover he called for a famine upon the land: he brake the whole staff of bread.
15624,Psalms 105:17,Psalms,19,105,17,69,"He sent a man before them, even Joseph, who was sold for a servant:"
15625,Psalms 105:18,Psalms,19,105,18,57,Whose feet they hurt with fetters: he was laid in iron:
15626,Psalms 105:19,Psalms,19,105,19,68,Until the time that his word came: the word of the LORD tried him.
15627,Psalms 105:20,Psalms,19,105,20,82,"The king sent and loosed him; even the ruler of the people, and let him go free."
15628,Psalms 105:21,Psalms,19,105,21,64,"He made him lord of his house, and ruler of all his substance:"
15629,Psalms 105:22,Psalms,19,105,22,69,To bind his princes at his pleasure; and teach his senators wisdom.
15630,Psalms 105:23,Psalms,19,105,23,70,Israel also came into Egypt; and Jacob sojourned in the land of Ham.
15631,Psalms 105:24,Psalms,19,105,24,81,And he increased his people greatly; and made them stronger than their enemies.
15632,Psalms 105:25,Psalms,19,105,25,79,"He turned their heart to hate his people, to deal subtilly with his servants."
15633,Psalms 105:26,Psalms,19,105,26,58,He sent Moses his servant; and Aaron whom he had chosen.
15634,Psalms 105:27,Psalms,19,105,27,67,"They shewed his signs among them, and wonders in the land of Ham."
15635,Psalms 105:28,Psalms,19,105,28,77,"He sent darkness, and made it dark; and they rebelled not against his word."
15636,Psalms 105:29,Psalms,19,105,29,57,"He turned their waters into blood, and slew their fish."
15637,Psalms 105:30,Psalms,19,105,30,78,"Their land brought forth frogs in abundance, in the chambers of their kings."
15638,Psalms 105:31,Psalms,19,105,31,79,"He spake, and there came divers sorts of flies, and lice in all their coasts."
15639,Psalms 105:32,Psalms,19,105,32,61,"He gave them hail for rain, and flaming fire in their land."
15640,Psalms 105:33,Psalms,19,105,33,85,He smote their vines also and their fig trees; and brake the trees of their coasts.
15641,Psalms 105:34,Psalms,19,105,34,76,"He spake, and the locusts came, and caterpillers, and that without number,"
15642,Psalms 105:35,Psalms,19,105,35,85,"And did eat up all the herbs in their land, and devoured the fruit of their ground."
15643,Psalms 105:36,Psalms,19,105,36,81,"He smote also all the firstborn in their land, the chief of all their strength."
15644,Psalms 105:37,Psalms,19,105,37,106,He brought them forth also with silver and gold: and there was not one feeble person among their tribes.
15645,Psalms 105:38,Psalms,19,105,38,73,Egypt was glad when they departed: for the fear of them fell upon them.
15646,Psalms 105:39,Psalms,19,105,39,72,He spread a cloud for a covering; and fire to give light in the night.
15647,Psalms 105:40,Psalms,19,105,40,87,"The people asked, and he brought quails, and satisfied them with the bread of heaven."
15648,Psalms 105:41,Psalms,19,105,41,89,"He opened the rock, and the waters gushed out; they ran in the dry places like a river."
15649,Psalms 105:42,Psalms,19,105,42,62,"For he remembered his holy promise, and Abraham his servant."
15650,Psalms 105:43,Psalms,19,105,43,73,"And he brought forth his people with joy, and his chosen with gladness:"
15651,Psalms 105:44,Psalms,19,105,44,86,And gave them the lands of the heathen: and they inherited the labour of the people;
15652,Psalms 105:45,Psalms,19,105,45,78,"That they might observe his statutes, and keep his laws. Praise ye the LORD."
15653,Psalms 106:1,Psalms,19,106,1,99,Praise ye the LORD. O give thanks unto the LORD; for he is good: for his mercy endureth for ever.
15654,Psalms 106:2,Psalms,19,106,2,79,Who can utter the mighty acts of the LORD? who can shew forth all his praise?
15655,Psalms 106:3,Psalms,19,106,3,84,"Blessed are they that keep judgment, and he that doeth righteousness at all times."
15656,Psalms 106:4,Psalms,19,106,4,104,"Remember me, O LORD, with the favour that thou bearest unto thy people: O visit me with thy salvation;"
15657,Psalms 106:5,Psalms,19,106,5,131,"That I may see the good of thy chosen, that I may rejoice in the gladness of thy nation, that I may glory with thine inheritance."
15658,Psalms 106:6,Psalms,19,106,6,85,"We have sinned with our fathers, we have committed iniquity, we have done wickedly."
15659,Psalms 106:7,Psalms,19,106,7,150,"Our fathers understood not thy wonders in Egypt; they remembered not the multitude of thy mercies; but provoked him at the sea, even at the Red sea."
15660,Psalms 106:8,Psalms,19,106,8,98,"Nevertheless he saved them for his name's sake, that he might make his mighty power to be known."
15661,Psalms 106:9,Psalms,19,106,9,113,"He rebuked the Red sea also, and it was dried up: so he led them through the depths, as through the wilderness."
15662,Psalms 106:10,Psalms,19,106,10,103,"And he saved them from the hand of him that hated them, and redeemed them from the hand of the enemy."
15663,Psalms 106:11,Psalms,19,106,11,71,And the waters covered their enemies: there was not one of them left.
15664,Psalms 106:12,Psalms,19,106,12,53,Then believed they his words; they sang his praise.
15665,Psalms 106:13,Psalms,19,106,13,62,They soon forgat his works; they waited not for his counsel:
15666,Psalms 106:14,Psalms,19,106,14,74,"But lusted exceedingly in the wilderness, and tempted God in the desert."
15667,Psalms 106:15,Psalms,19,106,15,68,And he gave them their request; but sent leanness into their soul.
15668,Psalms 106:16,Psalms,19,106,16,70,"They envied Moses also in the camp, and Aaron the saint of the LORD."
15669,Psalms 106:17,Psalms,19,106,17,77,The earth opened and swallowed up Dathan and covered the company of Abiram.
15670,Psalms 106:18,Psalms,19,106,18,74,And a fire was kindled in their company; the flame burned up the wicked.
15671,Psalms 106:19,Psalms,19,106,19,61,"They made a calf in Horeb, and worshipped the molten image."
15672,Psalms 106:20,Psalms,19,106,20,79,Thus they changed their glory into the similitude of an ox that eateth grass.
15673,Psalms 106:21,Psalms,19,106,21,70,"They forgat God their saviour, which had done great things in Egypt;"
15674,Psalms 106:22,Psalms,19,106,22,72,"Wondrous works in the land of Ham, and terrible things by the Red sea."
15675,Psalms 106:23,Psalms,19,106,23,157,"Therefore he said that he would destroy them, had not Moses his chosen stood before him in the breach, to turn away his wrath, lest he should destroy them."
15676,Psalms 106:24,Psalms,19,106,24,67,"Yea, they despised the pleasant land, they believed not his word:"
15677,Psalms 106:25,Psalms,19,106,25,76,"But murmured in their tents, and hearkened not unto the voice of the LORD."
15678,Psalms 106:26,Psalms,19,106,26,84,"Therefore he lifted up his hand against them, to overthrow them in the wilderness:"
15679,Psalms 106:27,Psalms,19,106,27,83,"To overthrow their seed also among the nations, and to scatter them in the lands."
15680,Psalms 106:28,Psalms,19,106,28,80,"They joined themselves also unto Baalpeor, and ate the sacrifices of the dead."
15681,Psalms 106:29,Psalms,19,106,29,91,Thus they provoked him to anger with their inventions: and the plague brake in upon them.
15682,Psalms 106:30,Psalms,19,106,30,78,"Then stood up Phinehas, and executed judgment: and so the plague was stayed."
15683,Psalms 106:31,Psalms,19,106,31,84,And that was counted unto him for righteousness unto all generations for evermore.
15684,Psalms 106:32,Psalms,19,106,32,96,"They angered him also at the waters of strife, so that it went ill with Moses for their sakes:"
15685,Psalms 106:33,Psalms,19,106,33,79,"Because they provoked his spirit, so that he spake unadvisedly with his lips."
15686,Psalms 106:34,Psalms,19,106,34,76,"They did not destroy the nations, concerning whom the LORD commanded them:"
15687,Psalms 106:35,Psalms,19,106,35,62,"But were mingled among the heathen, and learned their works."
15688,Psalms 106:36,Psalms,19,106,36,60,And they served their idols: which were a snare unto them.
15689,Psalms 106:37,Psalms,19,106,37,66,"Yea, they sacrificed their sons and their daughters unto devils,"
15690,Psalms 106:38,Psalms,19,106,38,164,"And shed innocent blood, even the blood of their sons and of their daughters, whom they sacrificed unto the idols of Canaan: and the land was polluted with blood."
15691,Psalms 106:39,Psalms,19,106,39,92,"Thus were they defiled with their own works, and went a whoring with their own inventions."
15692,Psalms 106:40,Psalms,19,106,40,112,"Therefore was the wrath of the LORD kindled against his people, insomuch that he abhorred his own inheritance."
15693,Psalms 106:41,Psalms,19,106,41,90,And he gave them into the hand of the heathen; and they that hated them ruled over them.
